srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,actual,predict
175.45.176.3,3910.0,149.171.126.10,19757,tcp,FIN,0.18904100000000001,724.0,268.0,254.0,252.0,2.0,1.0,-,27591.898439999997,9479.424805,10.0,6.0,255.0,255.0,2747569307.0,3671777847.0,72.0,45.0,0.0,0.0,1018.4164699999999,60.206754000000004,1421927487.0,1421927488.0,19.367,36.397,0.051682000000000006,0.007051999999999999,0.04463,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Shellcode,1.0,8,5
175.45.176.1,56648.0,149.171.126.19,25,tcp,FIN,0.809739,8374.0,1730.0,254.0,252.0,9.0,8.0,smtp,79294.6875,16242.27051,24.0,20.0,255.0,255.0,4287991269.0,1050370838.0,349.0,87.0,0.0,0.0,1889.864263,50.708395,1421927488.0,1421927489.0,35.206045,41.999844,0.054778999999999994,0.007156,0.047623,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Generic,1.0,6,1
175.45.176.3,4267.0,149.171.126.14,80,tcp,FIN,0.247229,774.0,8236.0,62.0,252.0,2.0,4.0,http,22553.98828,244307.9063,10.0,12.0,255.0,255.0,3782223114.0,1752710885.0,77.0,686.0,1.0,3635.0,1312.893952,1631.094174,1421927490.0,1421927490.0,27.469889000000002,21.104182,0.067225,0.014483000000000001,0.052742,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.3,34845.0,149.171.126.19,110,tcp,FIN,0.963382,1126.0,41028.0,62.0,252.0,7.0,22.0,pop3,8968.405273,333608.0625,24.0,48.0,255.0,255.0,2179479600.0,2326284780.0,47.0,855.0,0.0,0.0,2009.458056,1409.274638,1421927490.0,1421927491.0,41.886173,20.284468,0.054903999999999994,0.009268,0.045636,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.1,38267.0,149.171.126.10,80,tcp,FIN,0.41018599999999994,962.0,354.0,254.0,252.0,2.0,1.0,http,16889.89844,6046.037598,10.0,8.0,255.0,255.0,1691194934.0,4016127701.0,96.0,44.0,0.0,0.0,3020.946242,108.099953,1421927491.0,1421927492.0,43.590444,51.75157,0.093597,0.047924,0.045673000000000005,0.0,1.0,0.0,0.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,13630.0,149.171.126.12,110,tcp,FIN,0.812535,956.0,4670.0,62.0,252.0,7.0,9.0,pop3,8949.768555,43892.26563,20.0,22.0,255.0,255.0,555346351.0,1743848913.0,48.0,212.0,0.0,0.0,2021.579825,1905.310555,1421927492.0,1421927493.0,42.765,38.313144,0.053821,0.007215999999999999,0.046605,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DoS,1.0,4,5
175.45.176.0,3694.0,149.171.126.10,80,tcp,FIN,0.5401050000000001,1224.0,74067.0,62.0,252.0,2.0,29.0,http,17122.59766,1079390.125,18.0,62.0,255.0,255.0,3180146011.0,1022191051.0,68.0,1195.0,0.0,0.0,1717.8676670000002,1192.36141,1421927493.0,1421927494.0,31.770882,8.726524000000001,0.052685,0.007107,0.045578,0.0,1.0,0.0,0.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.1,11116.0,149.171.126.12,80,tcp,FIN,0.17926,804.0,268.0,254.0,252.0,2.0,1.0,http,32310.60938,9996.65332,10.0,6.0,255.0,255.0,3846012280.0,3436122282.0,80.0,45.0,0.0,0.0,986.0940619999999,59.145879,1421927494.0,1421927495.0,18.325332999999997,34.403199,0.051329,0.007237,0.044092,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,1
175.45.176.1,6719.0,149.171.126.17,80,tcp,FIN,0.193578,1196.0,268.0,254.0,252.0,2.0,1.0,http,44509.1875,9257.25,10.0,6.0,255.0,255.0,2860724423.0,2370039847.0,120.0,45.0,0.0,0.0,1098.498269,65.46242600000001,1421927495.0,1421927496.0,20.252222,37.135999999999996,0.053171,0.007889,0.045281999999999996,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,1
175.45.176.1,10126.0,149.171.126.19,1521,tcp,FIN,0.826131,5464.0,2230.0,254.0,252.0,8.0,7.0,-,50510.14844,20403.54492,22.0,18.0,255.0,255.0,2231178177.0,1502673250.0,248.0,124.0,0.0,0.0,1871.8995260000002,54.866656000000006,1421927497.0,1421927497.0,37.579097,48.057176,0.057914999999999994,0.00915,0.048764999999999996,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,2871.0,149.171.126.11,111,udp,INT,2e-05,168.0,0.0,254.0,0.0,0.0,0.0,-,33600000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1421927498.0,1421927498.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,5
175.45.176.3,44421.0,149.171.126.18,80,tcp,FIN,0.246554,854.0,2132.0,62.0,252.0,2.0,2.0,http,24951.9375,60546.57422,10.0,8.0,255.0,255.0,2105979587.0,283825835.0,85.0,267.0,1.0,644.0,1458.039106,56.855316,1421927499.0,1421927499.0,27.394889000000003,33.789429999999996,0.051057,0.005949,0.045107999999999995,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DoS,1.0,4,5
175.45.176.3,48454.0,149.171.126.12,111,tcp,FIN,0.632238,564.0,354.0,254.0,252.0,2.0,1.0,-,6427.959473,3922.5737299999996,10.0,8.0,255.0,255.0,2783522742.0,4136229360.0,56.0,44.0,0.0,0.0,5405.886001,137.644625,1421927500.0,1421927500.0,68.70666700000001,89.360711,0.05218,0.0067090000000000006,0.045471,0.0,1.0,0.0,0.0,0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,1
175.45.176.2,24568.0,149.171.126.12,23,tcp,FIN,0.420799,800.0,518.0,254.0,252.0,4.0,3.0,-,14125.509769999999,8878.348633,14.0,10.0,255.0,255.0,2265619202.0,2690519987.0,57.0,52.0,0.0,0.0,1594.268974,59.084058999999996,1421927501.0,1421927501.0,30.710617,45.828891,0.051855,0.008334000000000001,0.043521,0.0,1.0,0.0,0.0,0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,1
175.45.176.2,32188.0,149.171.126.11,80,tcp,FIN,0.270259,802.0,1332.0,62.0,252.0,2.0,2.0,http,21372.0918,34515.03906,10.0,8.0,255.0,255.0,142567952.0,3111766122.0,80.0,167.0,1.0,265.0,1467.621721,51.350645,1421927502.0,1421927502.0,30.028778000000003,36.672715000000004,0.05717100000000001,0.012878,0.044293,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DoS,1.0,4,5
175.45.176.1,42419.0,149.171.126.12,143,tcp,FIN,0.688757,1004.0,6092.0,62.0,252.0,6.0,8.0,-,11022.75586,67228.35156,18.0,20.0,255.0,255.0,2881015031.0,3198912416.0,56.0,305.0,0.0,0.0,1936.565401,1898.916623,1421927503.0,1421927503.0,40.515118,35.887474,0.051773,0.006206000000000001,0.045567,0.0,1.0,0.0,0.0,0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,59561.0,149.171.126.17,111,udp,INT,6e-06,168.0,0.0,254.0,0.0,0.0,0.0,-,112000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1421927504.0,1421927504.0,0.006,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,6
175.45.176.3,14446.0,149.171.126.10,110,tcp,FIN,0.766203,1054.0,26258.0,62.0,252.0,7.0,16.0,pop3,10514.18555,266550.7813,22.0,36.0,255.0,255.0,3858265365.0,2904154907.0,48.0,729.0,0.0,0.0,1878.8604899999998,1452.4411599999999,1421927505.0,1421927505.0,36.485856,21.603343,0.051306,0.006211,0.045094999999999996,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.3,9731.0,149.171.126.13,111,tcp,FIN,0.626992,564.0,354.0,254.0,252.0,2.0,1.0,-,6481.741699,3955.3935549999997,10.0,8.0,255.0,255.0,3414330802.0,1207037691.0,56.0,44.0,0.0,0.0,5423.7182920000005,138.465109,1421927506.0,1421927506.0,69.20966700000001,88.558289,0.053095,0.007063,0.046032,0.0,1.0,0.0,0.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,1
175.45.176.2,24492.0,149.171.126.10,21,tcp,FIN,1.1989459999999998,1186.0,1616.0,62.0,252.0,7.0,9.0,ftp,7559.973633,10295.70996,22.0,22.0,255.0,255.0,1065816347.0,4012196422.0,54.0,73.0,0.0,0.0,3146.198,3640.910618,1421927507.0,1421927508.0,57.092667000000006,56.438858999999994,0.053753999999999996,0.007949,0.045805,0.0,1.0,0.0,1.0,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,Exploits,1.0,5,5
175.45.176.2,24492.0,149.171.126.10,21,tcp,FIN,1.1989459999999998,1186.0,1616.0,62.0,252.0,7.0,9.0,ftp,7559.973633,10295.70996,22.0,22.0,255.0,255.0,1065816347.0,4012196422.0,54.0,73.0,0.0,0.0,3146.198,3640.910618,1421927507.0,1421927508.0,57.092667000000006,56.438858999999994,0.053753999999999996,0.007949,0.045805,0.0,1.0,0.0,1.0,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,Exploits,1.0,5,5
175.45.176.2,2114.0,149.171.126.10,65419,tcp,FIN,0.585136,364.0,3544.0,62.0,252.0,1.0,3.0,ftp-data,4361.379395,43613.79297,8.0,10.0,255.0,255.0,344200199.0,4004693344.0,46.0,354.0,0.0,0.0,5797.067996,4960.368461999999,1421927507.0,1421927508.0,83.590859,59.012443999999995,0.098386,0.053364,0.045022,0.0,1.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,Exploits,1.0,5,5
175.45.176.2,2114.0,149.171.126.10,65419,tcp,FIN,0.585136,364.0,3544.0,62.0,252.0,1.0,3.0,ftp-data,4361.379395,43613.79297,8.0,10.0,255.0,255.0,344200199.0,4004693344.0,46.0,354.0,0.0,0.0,5797.067996,4960.368461999999,1421927507.0,1421927508.0,83.590859,59.012443999999995,0.098386,0.053364,0.045022,0.0,1.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,Exploits,1.0,5,5
175.45.176.1,18687.0,149.171.126.17,111,udp,INT,1.1e-05,168.0,0.0,254.0,0.0,0.0,0.0,-,61090908.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1421927509.0,1421927509.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,5
175.45.176.2,50303.0,149.171.126.12,143,tcp,FIN,0.7272689999999999,1122.0,31252.0,62.0,252.0,6.0,17.0,-,11726.06055,334731.7188,20.0,38.0,255.0,255.0,2172640067.0,2336452537.0,56.0,822.0,0.0,0.0,1973.732436,1432.603312,1421927510.0,1421927510.0,38.277316,19.03227,0.052877999999999994,0.0068200000000000005,0.046058,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.2,54486.0,149.171.126.16,80,tcp,FIN,0.21566300000000002,806.0,924.0,62.0,252.0,2.0,2.0,http,26930.90625,30009.7832,10.0,8.0,255.0,255.0,779110207.0,1318451596.0,81.0,116.0,1.0,35.0,1308.178035,53.082409999999996,1421927511.0,1421927511.0,23.962556,29.401284999999998,0.050981,0.006161,0.04482,0.0,1.0,1.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.2,49019.0,149.171.126.19,80,tcp,FIN,0.263397,1276.0,996.0,254.0,252.0,2.0,2.0,http,34897.89063,26484.73438,10.0,8.0,255.0,255.0,4215339354.0,3849022182.0,128.0,125.0,1.0,86.0,1445.504886,52.906687,1421927512.0,1421927512.0,29.266333000000003,36.470715000000006,0.052329999999999995,0.007428,0.044902,0.0,1.0,1.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,37584.0,149.171.126.16,143,tcp,FIN,0.640271,1166.0,41224.0,62.0,252.0,6.0,21.0,-,13906.611330000002,503886.625,22.0,46.0,255.0,255.0,712268038.0,3439722890.0,53.0,896.0,0.0,0.0,1642.519598,1118.7754630000002,1421927514.0,1421927514.0,30.463144,13.959712,0.022494999999999998,0.012074,0.010421,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.2,20776.0,149.171.126.12,80,tcp,FIN,0.227812,920.0,1016.0,254.0,252.0,2.0,2.0,http,29076.60547,31218.722660000003,10.0,8.0,255.0,255.0,2092629435.0,1149549326.0,92.0,127.0,1.0,109.0,1392.681135,51.254824,1421927515.0,1421927515.0,25.312444,30.167857,0.029639999999999996,0.015971,0.013669,0.0,1.0,1.0,0.0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,1
175.45.176.0,35710.0,149.171.126.14,111,udp,INT,1e-05,168.0,0.0,254.0,0.0,0.0,0.0,-,67200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1421927516.0,1421927516.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,5
175.45.176.2,61357.0,149.171.126.12,80,tcp,FIN,0.282589,1118.0,2942.0,62.0,252.0,2.0,2.0,http,28507.83398,72897.39063,10.0,8.0,255.0,255.0,57886230.0,1240212763.0,112.0,368.0,1.0,921.0,1611.728766,53.777359,1421927517.0,1421927517.0,31.398778000000004,38.969145000000005,0.053261,0.009175,0.044086,0.0,1.0,1.0,0.0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Generic,1.0,6,5
175.45.176.0,49815.0,149.171.126.13,110,tcp,FIN,3.681019,4998.0,857090.0,62.0,252.0,7.0,332.0,pop3,10768.75684,1859935.0,114.0,668.0,255.0,255.0,219241425.0,1909523289.0,44.0,1283.0,0.0,0.0,1915.6806789999998,788.682707,1421927513.0,1421927517.0,32.575390999999996,5.4916730000000005,0.05531799999999999,0.007474,0.047844,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.2,60530.0,149.171.126.15,111,udp,INT,1.1e-05,168.0,0.0,254.0,0.0,0.0,0.0,-,61090908.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1421927518.0,1421927518.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,1
175.45.176.0,50162.0,149.171.126.13,21375,tcp,FIN,0.19001300000000002,720.0,268.0,254.0,252.0,2.0,1.0,-,27282.34375,9430.933594,10.0,6.0,255.0,255.0,4289701187.0,1838865137.0,72.0,45.0,0.0,0.0,992.1352880000001,58.557875,1421927519.0,1421927519.0,18.610778,36.624398,0.052153,0.006885,0.045268,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Shellcode,1.0,8,5
175.45.176.2,5989.0,149.171.126.11,111,udp,INT,1e-05,168.0,0.0,254.0,0.0,0.0,0.0,-,67200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1421927520.0,1421927520.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,5
175.45.176.2,15858.0,149.171.126.15,80,tcp,FIN,0.210934,844.0,5132.0,62.0,252.0,2.0,3.0,http,28824.18164,175182.7656,10.0,10.0,255.0,255.0,3369608496.0,3175175849.0,84.0,513.0,1.0,2118.0,1216.75467,1655.02109,1421927521.0,1421927521.0,23.437110999999998,21.868444,0.052945000000000006,0.0069689999999999995,0.045975999999999996,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.2,39484.0,149.171.126.12,80,tcp,FIN,0.179825,3202.0,268.0,254.0,252.0,2.0,1.0,http,128213.5469,9965.244141,10.0,6.0,255.0,255.0,794316008.0,2891444482.0,320.0,45.0,1.0,0.0,980.566634,58.565426,1421927523.0,1421927523.0,18.344444,34.441199,0.053809,0.007612000000000001,0.046197,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,1
175.45.176.1,24061.0,149.171.126.10,5060,udp,INT,9e-06,762.0,0.0,254.0,0.0,0.0,0.0,-,338666656.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,1421927524.0,1421927524.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.2,14338.0,149.171.126.14,25,tcp,FIN,0.770105,8174.0,1752.0,254.0,252.0,9.0,8.0,smtp,81381.10938,17296.3418,24.0,20.0,255.0,255.0,3051105197.0,2342534952.0,341.0,88.0,0.0,0.0,1824.5257199999999,48.502156,1421927525.0,1421927526.0,33.482827,39.975367,0.051039,0.0054859999999999996,0.045552999999999996,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Generic,1.0,6,1
175.45.176.0,16431.0,149.171.126.15,8080,tcp,FIN,0.245102,1132.0,268.0,254.0,252.0,2.0,1.0,http,33259.62109,7311.241698999999,10.0,6.0,255.0,255.0,63504571.0,3304456261.0,113.0,45.0,1.0,0.0,1281.4898560000001,70.562938,1421927526.0,1421927526.0,24.979556,47.32,0.058183000000000006,0.008491,0.049692,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.1,38706.0,149.171.126.16,4316,tcp,FIN,0.186056,634.0,268.0,254.0,252.0,2.0,1.0,-,24551.74805,9631.508789,10.0,6.0,255.0,255.0,3718987471.0,2805337410.0,63.0,45.0,0.0,0.0,995.7098390000001,58.42670699999999,1421927527.0,1421927527.0,18.845111,35.353,0.056565,0.009288,0.047277,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Shellcode,1.0,8,5
175.45.176.1,25540.0,149.171.126.10,69,udp,INT,5e-06,1098.0,0.0,254.0,0.0,0.0,0.0,-,878400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,0.0,0.0,0.0,0.0,1421927528.0,1421927528.0,0.005,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Generic,1.0,6,1
175.45.176.1,25642.0,149.171.126.10,80,tcp,FIN,0.182807,1052.0,268.0,254.0,252.0,2.0,1.0,http,41442.61328,9802.688477,10.0,6.0,255.0,255.0,909279681.0,316770887.0,105.0,45.0,1.0,0.0,1015.040973,61.003168,1421927529.0,1421927529.0,19.075111,35.225198999999996,0.05361900000000001,0.006670999999999999,0.046948000000000004,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,39367.0,149.171.126.14,80,tcp,FIN,0.286396,812.0,2102.0,62.0,252.0,2.0,2.0,http,20419.2793,51397.36719,10.0,8.0,255.0,255.0,1147499117.0,2942746409.0,81.0,263.0,1.0,661.0,1562.9973929999999,55.24655500000001,1421927530.0,1421927530.0,31.821778000000002,39.860145,0.053256,0.006384,0.046872000000000004,0.0,1.0,1.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.2,2314.0,149.171.126.18,161,udp,INT,4e-06,136.0,0.0,254.0,0.0,0.0,0.0,snmp,136000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,1421927531.0,1421927531.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,5
175.45.176.0,1069.0,149.171.126.17,64551,tcp,FIN,0.299504,364.0,16744.0,254.0,252.0,1.0,7.0,ftp-data,8520.753906,422405.0313,8.0,18.0,255.0,255.0,801556014.0,331685263.0,46.0,930.0,0.0,0.0,2977.353322,1664.516294,1421927533.0,1421927533.0,42.786287,16.433352,0.030341000000000003,0.019464,0.010877,0.0,1.0,0.0,0.0,0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,DoS,1.0,4,5
175.45.176.0,1305.0,149.171.126.17,21,tcp,FIN,1.3892200000000001,1072.0,1790.0,254.0,252.0,7.0,10.0,ftp,5896.833984000001,9881.803711,22.0,24.0,255.0,255.0,2160964292.0,1573733725.0,49.0,75.0,0.0,0.0,3517.241414,3698.588101,1421927532.0,1421927533.0,66.153335,59.830130000000004,0.050578,0.00618,0.044398,0.0,1.0,0.0,1.0,1,1.0,1.0,4.0,4.0,1.0,1.0,4.0,DoS,1.0,4,1
175.45.176.0,27767.0,149.171.126.17,80,tcp,FIN,0.205144,832.0,268.0,254.0,252.0,2.0,1.0,http,29208.75,8735.327148,10.0,6.0,255.0,255.0,1740602354.0,1234686779.0,83.0,45.0,1.0,0.0,1035.25237,46.945566,1421927533.0,1421927533.0,21.208667000000002,33.859,0.054041,0.035843,0.018198,0.0,1.0,1.0,0.0,0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,Exploits,1.0,5,1
175.45.176.0,13713.0,149.171.126.17,62999,tcp,FIN,0.474462,364.0,268.0,254.0,252.0,1.0,1.0,ftp-data,5378.723633,3776.9094240000004,8.0,6.0,255.0,255.0,1429779555.0,2965817294.0,46.0,45.0,0.0,0.0,4180.227894,148.380234,1421927532.0,1421927533.0,67.780288,85.38020300000001,0.092402,0.046603,0.045799,0.0,1.0,0.0,0.0,0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,DoS,1.0,4,8
175.45.176.3,27024.0,149.171.126.17,111,tcp,FIN,0.642478,564.0,354.0,254.0,252.0,2.0,1.0,-,6325.508301,3860.054443,10.0,8.0,255.0,255.0,2265685933.0,2988368006.0,56.0,44.0,0.0,0.0,5333.420393,139.44759399999998,1421927534.0,1421927535.0,69.370889,90.838,0.050677,0.006608,0.044069,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,1
175.45.176.0,14977.0,149.171.126.15,16000,tcp,FIN,0.203967,638.0,4772.0,254.0,252.0,2.0,3.0,http,22552.66797,168458.625,10.0,10.0,255.0,255.0,196372025.0,3435623144.0,64.0,477.0,1.0,1719.0,1174.4950119999999,1837.6151969999999,1421927535.0,1421927535.0,22.663,21.379889000000002,0.061571,0.006522,0.055049,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Generic,1.0,6,5
175.45.176.1,32145.0,149.171.126.18,3690,tcp,FIN,0.45001599999999997,922.0,872.0,254.0,252.0,4.0,4.0,-,15235.013669999998,14221.7168,14.0,12.0,255.0,255.0,3716234002.0,720646662.0,66.0,73.0,0.0,0.0,1811.83675,50.272695,1421927537.0,1421927537.0,33.616462,40.224363000000004,0.052795,0.007526000000000001,0.045269,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,50123.0,149.171.126.13,110,tcp,FIN,0.8489,1124.0,53652.0,62.0,252.0,7.0,27.0,pop3,10159.0293,496897.1563,24.0,58.0,255.0,255.0,1486641651.0,472542507.0,47.0,925.0,0.0,0.0,1797.976761,1140.037782,1421927536.0,1421927537.0,36.908697,14.774842000000001,0.050838999999999995,0.006,0.044839,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,50123.0,149.171.126.13,110,tcp,FIN,0.8489,1124.0,53652.0,62.0,252.0,7.0,27.0,pop3,10159.0293,496897.1563,24.0,58.0,255.0,255.0,1486641651.0,472542507.0,47.0,925.0,0.0,0.0,1797.976761,1140.037782,1421927536.0,1421927537.0,36.908697,14.774842000000001,0.050838999999999995,0.006,0.044839,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.1,30074.0,149.171.126.18,80,tcp,FIN,0.24798499999999998,846.0,1008.0,254.0,252.0,2.0,2.0,http,24582.13086,28453.33398,10.0,8.0,255.0,255.0,971387154.0,641439703.0,85.0,126.0,1.0,90.0,1514.6828890000002,60.188102,1421927538.0,1421927538.0,27.553889,32.545285,0.049636,0.005749,0.043887,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DoS,1.0,4,5
175.45.176.2,44100.0,149.171.126.12,80,tcp,FIN,0.216466,6910.0,268.0,254.0,252.0,4.0,1.0,http,237155.0313,8278.436523,14.0,6.0,255.0,255.0,522434686.0,4129343886.0,494.0,45.0,1.0,0.0,899.4437320000001,61.577828000000004,1421927539.0,1421927539.0,13.985769,41.755398,0.054992,0.007678,0.047314,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,1
175.45.176.0,44308.0,149.171.126.10,111,tcp,FIN,0.632062,564.0,354.0,254.0,252.0,2.0,1.0,-,6429.749022999999,3923.665527,10.0,8.0,255.0,255.0,2088500579.0,60006933.0,56.0,44.0,0.0,0.0,5365.6101929999995,139.389469,1421927540.0,1421927541.0,69.569222,89.26557,0.051451,0.0071920000000000005,0.044259,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,1
175.45.176.1,63277.0,149.171.126.18,110,tcp,FIN,1.272334,1546.0,129538.0,62.0,252.0,7.0,56.0,pop3,9437.773438,807473.5,34.0,116.0,255.0,255.0,2740345306.0,2161042915.0,45.0,1117.0,0.0,0.0,1922.1465190000001,989.6339230000001,1421927541.0,1421927542.0,38.555576,10.989225999999999,0.054972,0.007835,0.047137,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
