srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
2596,59.166.0.0,42549,149.171.126.0,5190,tcp,FIN,0.11076,1470,1728,31,29,5,4,-,101408.4453,115926.3203,22,14,255,255,2522877354,373613035,67,123,0,0,427.85920300000004,15.130396,1421927934,1421927934,5.274286,8.462462,0.000762,0.00061,0.000152,0,0,0,0,0,3,3,3,2,1,1,2,,0
2597,59.166.0.2,2312,149.171.126.0,53,udp,CON,0.0010119999999999999,146,178,31,29,0,0,dns,577075.0625,703557.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927934,1421927934,0.006999999999999999,0.002,0.0,0.0,0.0,0,0,0,0,0,3,5,3,2,1,1,1,,0
2598,59.166.0.6,52675,149.171.126.5,53,udp,CON,0.001058,130,162,31,29,0,0,dns,491493.375,612476.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927934,1421927934,0.011000000000000001,0.008,0.0,0.0,0.0,0,0,0,0,0,2,1,1,4,1,1,1,,0
2599,59.166.0.1,15736,149.171.126.1,51777,udp,CON,0.0019219999999999999,536,304,31,29,0,0,-,1673257.0,949011.4375,4,4,0,0,0,0,134,76,0,0,0.69933,0.313732,1421927934,1421927934,0.499,0.22733299999999998,0.0,0.0,0.0,0,0,0,0,0,7,13,3,3,1,1,3,,0
2600,59.166.0.6,48866,149.171.126.2,40667,tcp,FIN,0.277265,8928,320,31,29,4,1,ftp-data,239222.3906,7703.820801000001,14,6,255,255,2278690220,2579332573,638,53,0,0,1766.784093,71.653195,1421927934,1421927934,21.328077,55.311602,0.000671,0.000534,0.00013700000000000002,0,0,0,0,0,3,5,5,4,1,1,3,,0
2601,59.166.0.4,14091,149.171.126.4,111,udp,CON,0.0047799999999999995,568,320,31,29,0,0,-,712970.6875,401673.625,4,4,0,0,0,0,142,80,0,0,1.720865,1.5360719999999999,1421927934,1421927934,1.224333,1.094667,0.0,0.0,0.0,0,0,0,0,0,10,6,2,3,1,1,2,,0
2602,59.166.0.6,3964,149.171.126.2,1968,tcp,FIN,0.049052,528,8824,31,29,1,4,ftp-data,77631.89844,1319253.0,10,12,255,255,133302889,225122850,53,735,0,0,502.57875700000005,439.16374800000006,1421927934,1421927934,5.410667,4.405908999999999,0.0007480000000000001,0.000583,0.000165,0,0,0,0,0,3,5,5,4,1,1,3,,0
2603,59.166.0.1,13431,149.171.126.1,111,udp,CON,0.004978,568,320,31,29,0,0,-,684612.25,385697.0625,4,4,0,0,0,0,142,80,0,0,1.816557,1.6404880000000002,1421927934,1421927934,1.288,1.169,0.0,0.0,0.0,0,0,0,0,0,7,13,3,3,1,1,3,,0
2604,59.166.0.6,49205,149.171.126.2,33761,tcp,FIN,0.040186,320,1826,31,29,1,2,ftp-data,53152.83984,318120.75,6,8,255,255,2278688501,137033603,53,228,0,0,554.739968,13.54996,1421927934,1421927934,7.9734,5.667286,0.00063,0.0005110000000000001,0.00011899999999999999,0,0,0,0,0,3,5,5,4,1,1,3,,0
2605,59.166.0.8,47291,149.171.126.2,53,udp,CON,0.001067,146,178,31,29,0,0,dns,547329.0,667291.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927934,1421927934,0.011000000000000001,0.008,0.0,0.0,0.0,0,0,0,0,0,2,2,5,1,1,1,1,,0
2606,59.166.0.3,14037,149.171.126.8,11972,tcp,FIN,0.010751,2438,19266,31,29,7,13,-,1766533.375,13978235.0,38,40,255,255,553300135,577682971,64,482,0,0,0.0,16.102483,1421927934,1421927934,0.28189200000000003,0.261256,0.000712,0.000558,0.000154,0,0,0,0,0,5,2,1,2,1,1,1,,0
2607,59.166.0.4,38675,149.171.126.6,53,udp,CON,0.001033,146,178,31,29,0,0,dns,565343.6875,689254.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927934,1421927934,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,2,1,1,3,1,1,1,,0
2608,175.45.176.2,62493,149.171.126.13,179,tcp,FIN,0.962483,1506,354,254,252,2,1,-,11270.84863,2576.668945,10,8,255,255,1280518451,3980877564,151,44,0,0,6054.449376,213.736016,1421927933,1421927934,106.823778,123.083289,0.18328,0.10089,0.08238999999999999,0,1,0,0,0,3,5,1,1,1,1,1,,0
2609,59.166.0.2,51668,149.171.126.9,25,tcp,FIN,0.19276300000000002,37372,3380,31,29,18,8,smtp,1521204.75,136955.75,52,42,255,255,4246171534,2101817245,719,80,0,0,462.736389,15.664646,1421927933,1421927934,3.772765,4.688902,0.000654,0.000513,0.00014099999999999998,0,0,0,0,0,1,1,1,2,1,1,1,,0
2610,59.166.0.1,36457,149.171.126.1,37053,tcp,FIN,0.005054,3744,2456,31,29,7,7,-,5597151.0,3672338.75,18,18,255,255,433306848,436678528,208,136,0,0,13.774348999999999,0.34497,1421927934,1421927934,0.276588,0.26311799999999996,0.000729,0.000575,0.000154,0,0,0,0,0,7,13,3,3,1,1,3,,0
2611,59.166.0.3,12363,149.171.126.3,16833,tcp,FIN,0.040014999999999995,5174,83812,31,29,7,39,-,1023016.375,16573984.0,90,92,255,255,2698683135,553631709,57,911,0,0,23.209994000000002,23.01545,1421927934,1421927934,0.445528,0.43734399999999996,0.0008,0.000643,0.000157,0,0,0,0,0,5,3,1,2,1,1,1,,0
2612,59.166.0.0,43467,149.171.126.0,53,udp,CON,0.00098,130,162,31,29,0,0,dns,530612.25,661224.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927934,1421927934,0.01,0.006,0.0,0.0,0.0,0,0,0,0,0,3,5,3,2,1,1,2,,0
2613,59.166.0.4,37011,149.171.126.4,13853,udp,CON,0.001756,536,304,31,29,0,0,-,1831435.125,1038724.375,4,4,0,0,0,0,134,76,0,0,0.6342760000000001,0.304298,1421927934,1421927934,0.45399999999999996,0.220667,0.0,0.0,0.0,0,0,0,0,0,10,6,2,3,1,1,2,,0
2614,59.166.0.5,30596,149.171.126.2,22,tcp,FIN,0.006313,3728,5474,31,29,7,7,ssh,4577221.5,6647869.5,32,24,255,255,73296901,2218965774,117,228,0,0,13.053886,0.36428699999999997,1421927934,1421927934,0.203645,0.245652,0.000671,0.000526,0.000145,0,0,0,0,0,1,1,5,1,1,1,1,,0
2615,59.166.0.3,57919,149.171.126.6,22,tcp,FIN,0.011453,3728,5474,31,29,7,7,ssh,2523007.0,3664367.5,32,24,255,255,1093296447,1093588563,117,228,0,0,21.452888,0.732815,1421927935,1421927935,0.369452,0.468913,0.000909,0.000532,0.000377,0,0,0,0,0,1,1,3,4,1,1,1,,0
2616,59.166.0.4,46714,149.171.126.1,6881,tcp,FIN,0.022826,1540,1644,31,29,4,4,-,506089.5625,544291.625,16,18,255,255,1033307476,1037571231,96,91,0,0,89.623358,2.501189,1421927935,1421927935,1.499867,1.258471,0.0015539999999999998,0.001428,0.000126,0,0,0,0,0,10,13,8,9,5,1,5,,0
2617,59.166.0.4,49640,149.171.126.1,6881,tcp,FIN,0.022203999999999998,1540,1644,31,29,4,4,-,520266.5938,559538.8125,16,18,255,255,3182889146,3184073467,96,91,0,0,90.166946,2.428334,1421927935,1421927935,1.457867,1.277941,0.000615,0.000475,0.00014,0,0,0,0,0,10,13,8,9,5,1,5,,0
2618,59.166.0.4,5345,149.171.126.1,6881,tcp,FIN,0.022344,1540,1644,31,29,4,4,-,517006.7813,556032.9375,16,18,255,255,3182890945,1039799410,96,91,0,0,91.104478,2.388498,1421927935,1421927935,1.466533,1.2872350000000001,0.000572,0.000458,0.00011399999999999999,0,0,0,0,0,10,13,8,9,5,1,5,,0
2619,59.166.0.5,15943,149.171.126.0,5190,tcp,FIN,0.00485,1470,1728,31,29,5,4,-,2315876.25,2647422.5,22,14,255,255,673296971,673617137,67,123,0,0,14.418391,0.415289,1421927935,1421927935,0.230952,0.31438499999999997,0.0007700000000000001,0.0006129999999999999,0.000157,0,0,0,0,0,4,3,1,1,1,1,1,,0
2620,59.166.0.8,30295,149.171.126.8,53,udp,CON,0.001042,130,162,31,29,0,0,dns,499040.3125,621881.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927935,1421927935,0.002,0.001,0.0,0.0,0.0,0,0,0,0,0,2,1,1,4,1,1,1,,0
2621,59.166.0.9,65330,149.171.126.3,53,udp,CON,0.000852,130,162,31,29,0,0,dns,610328.625,760563.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927935,1421927935,0.008,0.003,0.0,0.0,0.0,0,0,0,0,0,2,2,2,3,2,1,1,,0
2622,59.166.0.0,45033,149.171.126.9,1968,tcp,FIN,0.048995,528,8824,31,29,1,4,ftp-data,77722.21875,1320787.875,10,12,255,255,313302733,787933477,53,735,0,0,502.968858,439.548888,1421927935,1421927935,5.408444,4.405455,0.000677,0.000531,0.000146,0,0,0,0,0,3,3,6,3,1,1,3,,0
2623,59.166.0.4,29635,149.171.126.3,53,udp,CON,0.001038,132,164,31,29,0,0,dns,508670.5313,631984.5625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927935,1421927935,0.01,0.001,0.0,0.0,0.0,0,0,0,0,0,2,2,2,9,1,1,1,,0
2624,59.166.0.4,40618,149.171.126.9,80,tcp,FIN,1.034933,1580,10168,31,29,3,5,http,11200.72559,74238.625,12,18,255,255,493300837,494323004,132,565,1,3924,9541.751895,7686.9514260000005,1421927934,1421927935,92.628274,60.847291000000006,0.0007099999999999999,0.000524,0.00018600000000000002,0,0,1,0,0,3,3,6,9,2,1,1,,0
2625,59.166.0.0,8362,149.171.126.9,33761,tcp,FIN,0.046376,320,1826,31,29,1,2,ftp-data,46058.30469,275659.8125,6,8,255,255,313301879,696141037,53,228,0,0,641.382246,15.715056,1421927935,1421927935,9.2106,6.549429,0.000683,0.0005269999999999999,0.000156,0,0,0,0,0,3,3,6,3,1,1,3,,0
2626,59.166.0.3,60234,149.171.126.1,21070,tcp,FIN,0.42031,5048,3080,31,29,7,7,-,92655.42188,56681.97266,28,30,255,255,2942882203,3008821607,180,103,0,0,923.71024,21.729364999999998,1421927935,1421927935,15.554518,14.473275,0.0007509999999999999,0.0005809999999999999,0.00016999999999999999,0,0,0,0,0,5,13,8,4,1,1,3,,0
2627,59.166.0.4,16524,149.171.126.4,15332,tcp,FIN,0.287848,4160,2976,31,29,7,7,-,111169.7891,79764.32031,26,28,255,255,613301007,616558258,160,106,0,0,675.099621,17.456346,1421927934,1421927935,11.50132,10.640963000000001,0.000674,0.000538,0.000136,0,0,0,0,0,10,6,1,9,1,1,1,,0
2628,59.166.0.4,53006,149.171.126.1,6881,tcp,FIN,0.016822999999999998,1540,1644,31,29,4,4,-,686679.0,738512.75,16,18,255,255,3182886265,3189919937,96,91,0,0,69.47333499999999,1.699677,1421927935,1421927935,1.0498,0.961176,0.000605,0.00047999999999999996,0.000125,0,0,0,0,0,10,13,8,9,5,1,5,,0
2629,59.166.0.4,53881,149.171.126.6,80,tcp,FIN,0.0044670000000000005,1032,822,31,29,2,2,http,1617192.875,1325274.25,8,10,255,255,1033304050,3179691703,129,82,1,82,38.271689,0.6982189999999999,1421927935,1421927935,0.586286,0.43533299999999997,0.0006900000000000001,0.000547,0.000143,0,0,1,0,0,3,2,3,9,2,1,1,,0
2630,59.166.0.6,23342,149.171.126.9,53,udp,CON,0.00112,146,178,31,29,0,0,dns,521428.5625,635714.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927935,1421927935,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,2,2,6,2,1,1,1,,0
2631,59.166.0.8,17660,149.171.126.5,22,tcp,FIN,0.006162,3728,5474,31,29,7,7,ssh,4689386.5,6810776.0,32,24,255,255,733296998,733594729,117,228,0,0,12.530259,0.35163,1421927935,1421927935,0.198774,0.237,0.000712,0.0005679999999999999,0.000144,0,0,0,0,0,1,1,2,4,1,1,2,,0
2632,59.166.0.9,24928,149.171.126.7,53,udp,CON,0.0010949999999999998,146,178,31,29,0,0,dns,533333.375,650228.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927935,1421927935,0.011000000000000001,0.008,0.0,0.0,0.0,0,0,0,0,0,2,2,1,3,2,1,1,,0
2633,59.166.0.2,50162,149.171.126.6,80,tcp,FIN,1.005957,1684,10168,31,29,3,5,http,12437.907229999999,76377.02344,14,18,255,255,2402879868,254862804,120,565,1,3924,8765.862838,7675.881228,1421927934,1421927935,77.35284899999999,59.143588,0.000654,0.000509,0.000145,0,0,1,0,0,1,2,3,1,1,1,1,,0
2634,59.166.0.3,21269,149.171.126.1,16322,udp,CON,0.035113,528,304,31,29,0,0,-,90222.99219,51946.57422,4,4,0,0,0,0,132,76,0,0,9.400984,10.826039999999999,1421927935,1421927935,6.6579999999999995,7.663667,0.0,0.0,0.0,0,0,0,0,0,5,13,8,4,1,1,3,,0
2635,59.166.0.4,4466,149.171.126.1,6881,tcp,FIN,0.022211,1540,1644,31,29,4,4,-,520102.6563,559362.5,16,18,255,255,1033309257,3184628666,96,91,0,0,92.228623,2.3862240000000003,1421927935,1421927935,1.459467,1.279412,0.000599,0.000458,0.00014099999999999998,0,0,0,0,0,10,13,8,9,5,1,5,,0
2636,59.166.0.8,46986,149.171.126.9,80,tcp,FIN,1.006883,1684,10168,31,29,3,5,http,12426.46875,76306.78125,14,18,255,255,2342880578,194355481,120,565,1,3924,8765.896986,7675.810459,1421927934,1421927935,77.424459,59.194235,0.000734,0.0005769999999999999,0.000157,0,0,1,0,0,1,3,6,4,1,1,1,,0
2637,59.166.0.3,1340,149.171.126.1,111,udp,CON,0.087164,568,312,31,29,0,0,-,39098.71094,21476.75586,4,4,0,0,0,0,142,78,0,0,33.911898,33.870886999999996,1421927935,1421927935,23.989334,23.959334,0.0,0.0,0.0,0,0,0,0,0,5,13,8,4,1,1,3,,0
2638,59.166.0.0,10009,149.171.126.9,40667,tcp,FIN,0.38200700000000004,8928,320,31,29,4,1,ftp-data,173630.3281,5591.520508,14,6,255,255,2458690043,1018312946,638,53,0,0,2400.851933,97.33330500000001,1421927935,1421927935,29.385154999999997,76.264602,0.000724,0.000549,0.000175,0,0,0,0,0,3,3,6,3,1,1,3,,0
2639,59.166.0.8,32008,149.171.126.5,143,tcp,FIN,0.07774500000000001,7816,15092,31,29,30,32,-,797684.75,1540729.375,122,126,255,255,1153300212,3303957265,64,120,0,0,51.69921,1.435265,1421927935,1421927935,0.644742,0.617576,0.0007030000000000001,0.000544,0.00015900000000000002,0,0,0,0,0,5,5,2,4,1,1,2,,0
2640,59.166.0.9,23835,149.171.126.2,33761,tcp,FIN,0.241157,320,1826,31,29,1,2,ftp-data,8857.300781,53011.10938,6,8,255,255,3002882025,3212212664,53,228,0,0,3396.299736,83.617703,1421927935,1421927935,48.1634,34.387,0.000621,0.00044400000000000006,0.000177,0,0,0,0,0,2,5,2,3,1,1,1,,0
2641,59.166.0.6,2157,149.171.126.2,21,tcp,FIN,0.9056620000000001,2934,3740,31,29,11,15,ftp,25422.28711,32427.10938,52,54,255,255,2278687404,2283880606,56,69,0,0,1685.880155,55.591207,1421927934,1421927935,17.751864,17.078604000000002,0.000621,0.000491,0.00013000000000000002,0,0,0,1,1,1,1,2,2,1,1,1,,0
2642,59.166.0.4,47885,149.171.126.1,6881,tcp,FIN,0.45732700000000004,12138,501566,31,29,19,180,-,211332.375,8751952.0,210,400,255,255,1033306580,3186610173,58,1254,0,0,130.83597,66.099986,1421927935,1421927936,2.1825069999999998,1.144995,0.000606,0.00047000000000000004,0.000136,0,0,0,0,0,10,13,4,2,1,1,1,,0
2643,59.166.0.9,26849,149.171.126.4,80,tcp,FIN,1.243847,18578,1087890,31,29,2,370,http,119146.4844,6987560.5,348,746,255,255,973300442,3123933558,53,1458,1,524288,195.457593,114.03674699999999,1421927935,1421927936,3.5811580000000003,1.6688470000000002,0.000708,0.000552,0.000156,0,0,1,0,0,2,1,2,3,1,1,1,,0
2644,59.166.0.1,34239,149.171.126.5,12666,tcp,FIN,0.011156000000000001,2438,19266,31,29,7,13,-,1702402.25,13470778.0,38,40,255,255,3838685940,1724252547,64,482,0,0,16.558766000000002,15.428145,1421927936,1421927936,0.291946,0.271923,0.000704,0.000546,0.00015800000000000002,0,0,0,0,0,7,5,4,5,1,1,2,,0
2645,59.166.0.2,42107,149.171.126.0,53,udp,CON,0.0009720000000000001,130,162,31,29,0,0,dns,534979.4375,666666.6875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927936,1421927936,0.005,0.002,0.0,0.0,0.0,0,0,0,0,0,3,5,2,1,1,1,1,,0
2646,59.166.0.9,37282,149.171.126.5,5190,tcp,FIN,0.0045590000000000006,1470,1728,31,29,5,4,-,2463698.25,2816407.0,22,14,255,255,1753297034,3903162851,67,123,0,0,13.364524,0.398208,1421927936,1421927936,0.21709499999999998,0.298,0.000695,0.00055,0.000145,0,0,0,0,0,2,5,4,3,1,1,1,,0
2647,59.166.0.4,4660,149.171.126.0,22,tcp,FIN,0.23578600000000002,3728,5578,31,29,7,7,ssh,122551.8047,181995.5313,32,26,255,255,3542877489,3543160422,117,215,0,0,511.445332,15.442559,1421927936,1421927936,7.606,9.40508,0.000663,0.000525,0.000138,0,0,0,0,0,1,1,2,2,1,1,1,,0
2648,59.166.0.1,13785,149.171.126.1,80,tcp,FIN,14.785225,17122,1087900,31,29,2,370,http,9235.707031,587852.8125,320,746,255,255,3608620929,3613856974,54,1458,1,524288,2275.984129,1455.488686,1421927922,1421927936,46.347699,19.845270000000003,0.000629,0.000495,0.000134,0,0,1,0,0,1,2,4,5,1,1,1,,0
2649,59.166.0.1,33223,149.171.126.7,53,udp,CON,0.0009310000000000001,130,162,31,29,0,0,dns,558539.1875,696025.8125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927936,1421927936,0.008,0.001,0.0,0.0,0.0,0,0,0,0,0,1,2,1,5,1,1,1,,0
2650,59.166.0.1,49232,149.171.126.3,30857,tcp,FIN,0.196526,320,1882,31,29,1,2,ftp-data,10868.79102,67044.5625,6,8,255,255,3418687255,1657844187,53,235,0,0,2765.1305899999998,68.25738299999999,1421927936,1421927936,39.2322,28.008857,0.000601,0.00045999999999999996,0.00014099999999999998,0,0,0,0,0,1,1,1,5,1,1,1,,0
2651,59.166.0.7,17819,149.171.126.1,25,tcp,FIN,0.024315,37268,3380,31,29,18,8,smtp,12026157.0,1085749.5,52,42,255,255,1813299065,1814412984,717,80,0,0,26.482845,1.1475090000000001,1421927936,1421927936,0.469627,0.579122,0.0007379999999999999,0.000567,0.000171,0,0,0,0,0,2,1,4,2,1,1,2,,0
2652,59.166.0.0,7409,149.171.126.9,21,tcp,FIN,1.459654,2934,3740,31,29,11,15,ftp,15773.60156,20119.83789,52,54,255,255,313300661,443909708,56,69,0,0,2185.109625,68.07865600000001,1421927934,1421927936,28.614294,27.531264,0.0006259999999999999,0.00049,0.000136,0,0,0,0,0,1,1,2,3,1,1,2,,0
2653,175.45.176.2,43481,149.171.126.13,179,tcp,FIN,1.0565,1506,268,254,252,2,1,-,10267.86621,1696.1666260000002,10,6,255,255,2422796388,625127929,151,45,0,0,5424.596093,296.926375,1421927935,1421927936,102.82600000000001,192.237797,0.260264,0.095305,0.164959,0,1,0,0,0,3,5,2,1,1,1,1,,0
2654,59.166.0.6,60897,149.171.126.5,80,tcp,FIN,1.004544,1580,10168,31,29,3,4,http,11539.56445,76484.45313,12,18,255,255,3058686885,3063966187,132,565,1,0,9528.068636,7674.044792000001,1421927935,1421927936,91.290817,59.058119,0.000708,0.000551,0.000157,0,0,1,0,0,1,1,4,1,1,1,1,,0
2655,59.166.0.0,47734,149.171.126.2,53,udp,CON,0.001086,146,178,31,29,0,0,dns,537753.25,655616.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927936,1421927936,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,3,2,2,3,2,1,1,,0
2656,59.166.0.0,50505,149.171.126.9,53,udp,CON,0.000895,130,162,31,29,0,0,dns,581005.5625,724022.3125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927936,1421927936,0.011000000000000001,0.003,0.0,0.0,0.0,0,0,0,0,0,3,2,2,3,2,1,2,,0
2657,59.166.0.5,11208,149.171.126.4,44952,tcp,FIN,0.017202000000000002,2438,19266,31,29,7,13,-,1104057.75,8736194.0,38,40,255,255,3722880412,1604229645,64,482,0,0,28.058859,27.937096999999998,1421927936,1421927936,0.455135,0.426897,0.000701,0.000546,0.000155,0,0,0,0,0,4,6,2,1,1,1,1,,0
2658,59.166.0.7,37721,149.171.126.1,53,udp,CON,0.001152,146,178,31,29,0,0,dns,506944.4375,618055.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927936,1421927936,0.034,0.008,0.0,0.0,0.0,0,0,0,0,0,2,1,4,2,1,1,2,,0
2659,59.166.0.9,24580,149.171.126.2,1968,tcp,FIN,0.333949,424,8824,31,29,1,4,ftp-data,8887.584961,193778.0938,8,12,255,255,853302000,1389976271,53,735,0,0,3018.613132,2401.596256,1421927936,1421927936,47.660999,30.309634999999997,0.00067,0.000536,0.000134,0,0,0,0,0,2,5,2,3,1,1,1,,0
2660,59.166.0.1,40749,149.171.126.5,38661,tcp,FIN,0.051023,5174,83812,31,29,7,39,-,802304.875,12998217.0,90,92,255,255,3838682616,3838974382,57,911,0,0,31.248844000000002,31.109546999999996,1421927936,1421927936,0.569472,0.5544399999999999,0.000705,0.000558,0.000147,0,0,0,0,0,7,5,4,5,1,1,2,,0
2661,59.166.0.2,16018,149.171.126.4,5190,tcp,FIN,0.004462,1470,1728,31,29,5,4,-,2517256.75,2877633.25,22,14,255,255,1633298738,1633565446,67,123,0,0,13.029836999999999,0.37951599999999996,1421927936,1421927936,0.21247600000000003,0.288923,0.000711,0.0005639999999999999,0.000147,0,0,0,0,0,10,4,1,1,1,1,1,,0
2662,59.166.0.5,9531,149.171.126.6,22183,tcp,FIN,0.050957,5174,83812,31,29,7,39,-,803343.9375,13015051.0,90,92,255,255,3722876992,3723171984,57,911,0,0,32.010273,30.671626,1421927936,1421927936,0.568933,0.553582,0.000731,0.000571,0.00016,0,0,0,0,0,9,6,2,1,1,1,1,,0
2663,59.166.0.6,7931,149.171.126.6,5190,tcp,FIN,0.004605,1470,1728,31,29,5,4,-,2439088.0,2788273.75,22,14,255,255,1513296276,1513602007,67,123,0,0,13.44094,0.393743,1421927936,1421927936,0.219286,0.296231,0.000763,0.000603,0.00016,0,0,0,0,0,3,6,2,1,1,1,1,,0
2664,59.166.0.9,62117,149.171.126.9,5190,tcp,FIN,0.004561,1470,1728,31,29,5,4,-,2462617.75,2815172.0,22,14,255,255,4198683045,2053583102,67,123,0,0,13.376296,0.393434,1421927937,1421927937,0.21719000000000002,0.297077,0.000713,0.000563,0.00015,0,0,0,0,0,5,3,3,5,1,1,1,,0
2665,59.166.0.9,58729,149.171.126.2,21,tcp,FIN,1.9998169999999997,2934,3740,31,29,11,15,ftp,11513.05371,14685.34375,52,54,255,255,3002880840,979654359,56,69,0,0,2747.6409489999996,91.381852,1421927935,1421927937,39.204843,37.722227000000004,0.000682,0.000533,0.000149,0,0,0,1,1,1,1,4,5,1,1,2,,0
2666,59.166.0.5,57831,149.171.126.1,53,udp,CON,0.001048,132,164,31,29,0,0,dns,503816.8125,625954.25,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927937,1421927937,0.011000000000000001,0.008,0.0,0.0,0.0,0,0,0,0,0,2,1,2,9,1,1,2,,0
2667,59.166.0.7,23741,149.171.126.4,25,tcp,FIN,0.021342,37268,3276,31,29,18,8,smtp,13701434.0,1197638.5,52,40,255,255,1993299423,1994378806,717,82,0,0,22.825884,1.0561260000000001,1421927937,1421927937,0.411549,0.532744,0.000733,0.0005610000000000001,0.000172,0,0,0,0,0,1,2,2,3,1,1,1,,0
2668,59.166.0.7,59527,149.171.126.9,53,udp,CON,0.0010890000000000001,146,178,31,29,0,0,dns,536271.8125,653810.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927937,1421927937,0.035,0.008,0.0,0.0,0.0,0,0,0,0,0,1,2,3,3,1,1,1,,0
2669,59.166.0.0,33651,149.171.126.5,30857,tcp,FIN,0.48645900000000003,320,1882,31,29,1,2,ftp-data,4390.915039,27085.53125,6,8,255,255,1213300197,1738256189,53,235,0,0,6865.451192,169.735203,1421927936,1421927937,97.2282,69.42456999999999,0.000616,0.000484,0.000132,0,0,0,0,0,3,3,8,3,1,1,1,,0
2670,59.166.0.2,8903,149.171.126.9,30857,tcp,FIN,0.43058500000000005,320,1882,31,29,1,2,ftp-data,4960.692871,30600.23047,6,8,255,255,3602881918,3968229543,53,235,0,0,6074.462896999999,150.125203,1421927936,1421927937,86.0458,61.438145,0.000641,0.0005139999999999999,0.000127,0,0,0,0,0,6,6,3,2,1,1,1,,0
2671,59.166.0.1,1207,149.171.126.0,53,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927937,1421927937,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,3,2,3,1,1,1,1,,0
2672,59.166.0.5,50657,149.171.126.5,6881,tcp,FIN,0.013825,1540,1644,31,29,4,4,-,835587.6875,898661.8125,16,18,255,255,2175399008,2177591621,96,91,0,0,61.293463,1.42486,1421927937,1421927937,0.896467,0.785471,0.000594,0.000468,0.000126,0,0,0,0,0,9,12,8,9,6,1,6,,0
2673,59.166.0.5,51495,149.171.126.1,80,tcp,FIN,0.004161,1032,822,31,29,2,2,http,1736121.25,1422735.0,8,10,255,255,2175397503,26880860,129,82,1,82,34.01413,0.708611,1421927937,1421927937,0.544429,0.397889,0.0007650000000000001,0.000576,0.00018899999999999999,0,0,1,0,0,1,2,2,9,1,1,2,,0
2674,59.166.0.9,26609,149.171.126.0,62446,tcp,FIN,0.010889,2438,19266,31,29,7,13,-,1744145.375,13801083.0,38,40,255,255,2113298876,4282611629,64,482,0,0,0.0,14.913575,1421927937,1421927937,0.28429699999999997,0.264692,0.0007059999999999999,0.000563,0.000143,0,0,0,0,0,5,6,3,5,1,1,1,,0
2675,175.45.176.2,3110,149.171.126.13,179,tcp,FIN,1.247602,1506,354,254,252,2,1,-,8695.081055,1987.813477,10,8,255,255,93885687,3574553600,151,44,0,0,7634.656645,253.07528100000002,1421927936,1421927937,135.465556,159.06585900000002,0.216829,0.13413699999999998,0.082692,0,1,0,0,0,2,4,1,1,1,1,1,,0
2676,59.166.0.5,52432,149.171.126.5,6881,tcp,FIN,0.019302,1540,1644,31,29,4,4,-,598487.25,643663.875,16,18,255,255,25820055,2179589741,96,91,0,0,74.679976,2.3408729999999998,1421927937,1421927937,1.265,1.1773120000000001,0.000594,0.000462,0.000132,0,0,0,0,0,9,12,8,9,6,1,6,,0
2677,59.166.0.5,63795,149.171.126.8,5190,tcp,FIN,0.004595,1470,1728,31,29,5,4,-,2444396.25,2794341.75,22,14,255,255,1873295794,1873613806,67,123,0,0,13.463011999999999,0.394973,1421927937,1421927937,0.21881,0.294692,0.000784,0.0006259999999999999,0.00015800000000000002,0,0,0,0,0,9,3,1,9,1,1,1,,0
